Review,Rating
для людей нетребовательных  отличный аппарат не подойдёт тем кто использует телефон как замену банковских карт для оплаты покупок также не подойдёт любителям настроить под себя  такой возможности просто нет может быть пока а может и навсегда,3
в целом я покупкой довольна своих  тысяч он стоит сразу же телефон попросил  обновиться до  андроида к слову поэтому  вообще никаких глюков которые были в отзывах раньше я не встречала всю неделю которую телефон у меня находится,5
больше говорить об этом аппарате и производителе не хочется ничего потратить еще времени на это недоразумение за которое отдал чуть больше  колов год назад купил потыкал забросил начал снова использовать в связи с тем что свой аппарат разбил,1
первые телефоны нокиа  ещё made in finland  до модели с  затем нтс эксплоер два дизаира и ван и как всегда нтс на высоте ценакачество чуть на самсунг не перелез случайно который явно дороже из за бренда всем советую,5
отличный телефон но только на бумаге количество брака  у меня на  день сдох отпечаток пальца на известном сайте есть целая ветка брака можете почитать не верьте этой агрессивной рекламе и честным обзорщикам на ютюбе,2
компания leeco давно обанкротиласьи телефоны выпускают анонимные китайцы за копейкиесть огромное сообщество энтузиастов марки которые делают неофициальные прошивки и поддержкуочень рекомендую сразу прошить andriod  pieпрошивки взять с pda,5
купил на лето на работу чтобы не замечать его в кармане в этом он себя оправдал полностью а так у меня филипс ксениум но огромный и тяжёлый летом неудобно зато зарядки хватает от  дней до  если не сидеть в нём сутками,4
сразу после покупки установил флешку на  гига туда все игрушки все фотки и всю доступную мне музыку звонковая часть если на прошлом смартфоне я под динамик подбирал мелодию то на этом смарте подбирал ту мелодию что мне нравится,5
купил и сдал на следующий день изза экрана думал поменять но в магазине сказали что это такая модель они все такие кому не важно качество экрана берите для своей прямой функции он подойдет слышимость в динамике отличная,1
проработал сутки отказала кнопка включения поменял на другой телефон в общем оставляет впечатление дешевой модели которая быстро начнет сыпаться выбирал в интернетмагазине а когда взял в руки был разочарован не советую,2
телефоном более чем доволен  камерой корпусом батареей быстродействием но стерлось олеофобное покрытие  теперь пятно непонятно почему с ключами не ношу кислоту не выливал  минус  звезды в отзыве о моем хуавее ай за это,3
если купить только для звонков и смс то телефон достойный но если вы любитель поторчать в интернете и посмотреть фильм почитать  то сидите лучше рядом с розеткойпользуюсь один день но поняла что придется заряжать постоянно,4
шикарный стильный гаджет для тех у кого нет денег на айфоны самсунги и другие флагманы телефон выглядит явно дороже  тысяч я показывала телефон друзьям они говорят что на вид стоит больше  тыс вот так спасибо вам огромное,5
телефон хорошийно если бы в ми макс  поставили шнфспоменял бытк после этого телефона хочется ещё большик экрандля техкто хочет в pubg игратьчтоб не лагалото минимальные настройкихоть и далеко не самые плохие характеристики,5
"был куплен за к в ноябре  в стоимость вошла доставка  страховка для тети на пальцах было объяснено что лучше купить  раз топовый девайс за разумные деньги чем постоянно покупать середнячки хватит на дольше тетя от телефона в восторге",5
"вообще телефон оставляет только положительные эмоции это соотношения качества красоты мощи и цены купил за  несколько дней назад не с алив руке телефон лежит просто прекрасно звук супер да и впринцепи все в нем хорошоберите не пожалеете",5
через месяц после покупки стал быстро разряжаться в итоге вообще перестал заряжаться ремонт по гарантии отказ тк есть вмятина в верхнем углу аппарата приговор якобы замена платы стоимостью  самого смартфона легкое ощущение обмана,1
к покупке рекомендую смотрится всяко лучше чем ми  да и выглядит лучше чем тот же ми  oneplus t привет да придётся мириться со слабенькой батареей но зато вы получите премиальное устройство с безрамочным экраном,5
на второй день сломался слот для карты  вылечил подсовыванием бумажки на вторую неделю сломался nfc  перетал считывать карты тройка и оплачивать в магазинесдать по гарантии  гемморой тк вы теряете всю банковскую информацию,1
телефон куплен  пока вроде все нормально бесконтактные платежи проходят прием хороший какихто приложений по которым можно судить о производительности я еще не ставил да и вряд ли буду  мне главное android pay и музыка,5
купил mi mix  только из за экрана и индивидуальности если бы в том же mi  был хороший динамик и степень защиты от воды и пыли то несомненно взял бы его прилагаю несколько фотографий сделанных на данный телефон заводские настройки камеры,4
смартфон более чем оправдывает свою стоимость прежде чем критиковать его научитесь элементарному  чистить устройство от предустановленных программ благодаря которым он дешевле некуда и адекватно оценивать возможности бюджетника,5
работаю водителем на автобусе раньше таскал с собой блютуз колонку но теперь необходимости нет слушаю в основном интернет радио в кабине  громкости совершенно достаточно сейчас разбил стекло но решил что покупать буду только такойже,5
"если будет настроение отнесу в сц может починят сенсор а пока и так попользуюськстати обои устанавливаются хорошо а вот темы из родного лончера вроде устанавливаются но не меняют ничего  ни обоев ни фона ни иконок",4
"ранее всегда пользовался аппаратами от samsung к сожалению недавно вышел из строя мой старенький note  и было решено на несколько месяцев купить временный бюджетный смартфонсчитаю свою встречу с продукцией компании huawei подарком судьбы",5
был и ios и андроид флагман винда на их фоне конечно на много хуже на данный момент не рекомендую этот телефон может спустя некоторое время майкрософт и подтянется но пока нет и кстати майкрософт не особо торопиться исправлять косяки,2
в целом телефон оставил положительные впечатления две симки  это очень хорошо позволяет сразу использовать и личную и рабочую но этим сейчас никого не удивишьхорошая производительность хорошая интеграция с компьютером поддержка miracast,5
были проблемы с отпечатками пальцев пришел телефон со старой версией андроида отпечаток регистрировался плохо распознавался тоже сделал апгрейд проблемы сохранились догадался перерегистрировать отпечатки и  заработало,5
если хочешь бери и не сомневайся есть сомнения не бери лично я не пожалел устраивает на все ем более после галактики от самсунгав топку корейца павлиний хвост рулит брал не ростест все тоже самое только гораздо дешевле удачи,5
у меня был филипс разбился бюджет не был запланирован на покупку нового а навигатор нужен былну и звонить чтобы вообщем приложения тупят постоянно ошибки выдает навигатор не работает время нельзя выставить живу на  часа вперед,2
покупала в первую неделю продажи выбрала как последнюю модель батареи хватает не весь рабочий день телефон постоянно в интернете  gps гб оперативки одновременно работает несколько программ ни каких глюков камеры не плохие ,4
"в общем телефон приятный простой необычный батарею после первой зарядки продержал  суток с  сим с интернет испльзованием минут  хотя есть вай фай очнь долго грузит страницы если просто звонить  хороший телефон на интернет особо не расчитывайте",3
за свои деньги это отличный смартфонуступают ему даже такие бренды как xiomi но в сегменте от  до вполне даже оправдал все мои надеждыразочарований нетвсе так же шустро работаеткуча функций что дял  неплохоберите не пожалеете,5
по цене китайских безымянных смартфонов получаем брендовый asus  в любом случае серьезный бренд электроники смарфон с  симкартами покупали такой сестре в подарок она очень довольна хотя в первое время казался большим экран,4
"в целом довольна предыдущая модель хтц m оставила приятную память и на смену взяла смартфон этого же бренда не пожалела я брала телефон ещё за  если бы подождала несколько месяцев сэкономила бы порядка но что сделано то сделано",5
ставлю максимальную оценку за хорошее соотношение цены к качеству конечно на сегодняшний день аппарат по начинке ниже среднего так а что хотеть от смартфона по цене кнопочного телефона я не жалею о покупке работает все без проблем,5
первый аппарат этого производителя у меня в принципе все ок за такую цену тут и в нете можно посидеть и батарея заряд долго держит пока юзаю всего пару недель все норм считаю что для большинства его производительности будет достаточно,5
первый аппарат этого производителя у меня в принципе все ок за такую цену тут и в нете можно посидеть и батарея заряд долго держит пока юзаю всего пару недель все норм считаю что для большинства его производительности будет достаточно,5
ставлю максимальную оценку за хорошее соотношение цены к качеству конечно на сегодняшний день аппарат по начинке ниже среднего так а что хотеть от смартфона по цене кнопочного телефона я не жалею о покупке работает все без проблем,5
старенький телефон уже не тянул игрухи захотелось по мощнее но и денег было в обрез покопавшись в интернете на глаза попался fly fs характеристики очень приемлемые за такую цену раздумывала не долго и теперь не жалею,5
покупал в местном магазине был снят лок с загрузчика и стояла прошивка с русским дома за пару минут поставил тврп и накатил нужный кастом стабильный больше прошивать не собираюсь параллельно заказал код разблокировки пришел через  часов,5
хороший аппарат за небольшие деньги я брал для прослушивания музыки и интернет серфинга автаномность сначала показалась не очень но сейчас хватает заряда на несколько дней при умеренном использованиик тому же он быстро заряжается,5
"батарея очень расстроила после  мач довольно сложно скамера тоже не особо порадовала отсутствие автофокуса очень огорчилоно когда случайно телефон упал в воду пробыл там недолго работал по большей части так же за это большой плюс",3
"довольно неплохой вариант квазитопового среднего сегмента плюсом на мой взгляд можно считать физическую а не сенсорную кнопку домой прошивку придется ставить кастомную или перепрошивать под официальную англокитайскую",4
а тысруб я ожидал вау эффект и  впечатлений но за это качество максимальная цена должна быть  тыс руб этот смартфон оригинальный но экспериментальный инженерам сяоми надо еще работать над качественной составляющей mimix,3
будьте внимательны не покупайте телефоны с левыми прошивками  так как не сможете пользоваться банкклиентами и секьюрным софтом вернуть телефон в исходное состояние не получится лучше подождать до официального выхода global прошивки,3
все топ но в телефоне за такие деньги можно было бы и получше камеру в  году у меня был nokia  камера там была намного лучше чем тут лучше бы было если бы ее вовсе не было аппарат годный но  верни мне мой ,5
купил в сентябре  намучался с нимпродал в марте  это не телефон  это одно большое недоразумение кто пользуется  подтвердит кто купит  разочаруется а кто хочет купить  подумайте трижды я продал и перекрестился,2
"кто может объяснить в чем разницателефоном доволен брал месяц назад за  руб но теперь нашел много предложений за  руб в чем разница цена в   т ниже в ситилинке он стоит  я переплатил или что не так",4
спустя две недели после покупки были заметны небольшие лаги пережив падение с кровати дисплей перестал гореть полетел процессор отнеся девайс к специалистам они сообщили что качество сборки отвратительное покупка оставила крайне неприятный след,2
уже больше года смарт лежит на работе и выполняет роль приемщика звонков и сообщений мне кажется что в таком режиме он и  лет может проработать потому что лежит всегда на столе и кроме телеги вацапа и вайбера тут больше ничего не установлено,5
"в целом хорошая модель выбирал между ним и lg l  не жалею что сделал этот выбор ставлю твердую уже больше года использую данное тело  полет нормальный все работает не глючит мнение не изменилось  хороший телефон",4
к слову сказать это третий мой смартфон от htc первые два отработали как надо первый  года второй  года от этого хочу избавиться прям сейчас в завершении скажу намедни уронил телефон с высоты  см отказала камера,1
предыдущий телу меня был филлипс wг так вот в сравнении с ним этот во многих критериях значительно проигрывает если w с  заряда батареи мог проработать не в эком режиме до  часов то х отключатся совсем уже при ,3
взял у знакмого поюзать смарт на неделю пока он в отпуск ездил возвращать очень не хотелось на моем с теперь все очень медленно неудобно и дшно загорелся тридешностью просмотрел есть ли что то лучше с d  нет этот лучший,5
очень хороший смартфон быстрый тонкий не очень большой с прочным корпусом и большим яркимне царапающимся экраном из гориллы функция d очень впечатляет а ведь за цену этой модели  трудно найти даже просто смартфон с двухядерный процессором,5
купил смартфон wigor v пару месяцев назад работает исправно нареканий нет  две симки камера хорошая экран большой и четкий не подвисает очень понравилось что есть защита от воды заряд держит хорошо при постоянном использовании  дня точно,4
сначала радовалась телефону так как интернет просто летает но потом телефон начал зависать юсб проем сломался быстро еле как заряжает скоро повезу по гарантии надеюсь заменять в целом телефон хороший был бы если бы не частые подвисания,3
"прочитал несколько отзывовнаверно эти люди просто напросто запускают гта на  оперативкеаппарат работает стабильнодля звонков и интернета плюс джпис проблем неттем кому нужно погонять игры покупайте с более высокими характеристиками",4
предыдущий телу меня был филлипс wг так вот в сравнении с ним этот во многих критериях значительно проигрывает если w с  заряда батареи мог проработать не в эком режиме до  часов то х отключатся совсем уже при ,3
брал данный аппарат исключительно из за качественного исполнения чистого андроида играть на нём даже не планировал использую для звонков вк месседжеров и прочих рабочих задач в среднем батареи хватает на день  полтора,5
не вздумайте купить этот кусок г жалею о выброшенных на ветер  тыс руб не понимаю кто тут пишет положительные отзывы  это либо заказные персонажи либо они впервые взяли в руки смартфон красная цена этой балалайке   тыр,1
через  месяца при активном использовании на зарядке начал глючить экран зеркальное отображение картинки и инверсия цветов выключениевключение экрана помогает  но не на долго лаги при загруженности процессора от  и выше,3
крутая камера есть автофокус и даже распознавание лиц экран очень хорош процессор  ядер телефон летает бывает тормозит многозадачность слабая памяти пока хватает но можно вставить флешку  симки удобно в использовании,5
когда телефон вышел стоил немного дороговато для середнячка  можно было  за  тр было купить что нибудь лучше но когда цена упала до  тр то ему здесь пока конкурентов нету свои деньги полностью оправдывает  баков с экраном замечено не было,5
дополненияубираю из минусов качество камеры при нормальном освещении вполне годно снимает не шедевры конечно но за такую стоимость достойнов минус отнесу устойчивость к царапинам после  мес бережного ношения  небольшие царапки на экране,4
была наслышана о супурвозможностях и качестве дорогих моделей huawei выбирала долго из разных брэндов по отзывам видеообзорам характеристикам купила и разочаровалась бюджетная линия моделей huawei оставляет желать лучшего не советую,3
вердикт добротно собранный и прекрасно оптимизированный но какойто очень уж скучный стандартный смартфон но своих денег стоит полностью купил за  а недостатки интерфейса буду устранять установкой сторонник лаунчеров,4
сам телефон достаточно удобенно батарея быстро разряжается это огромный минуссоздается ощущение что телефоном пользовались долгое времяхотя его купила в связномте новый телефон в который выпихнули плохую батареюучитывая что им пользуюсь неделю,2
бюджетный силач производительный  никаких намеков на лаги если ищешь не дорогой производительный  телефон на андроиде  не увлекаешься  фотографиями  или есть отдельный фотоопарат для тебя в самый раз надежный  быстрый  ничего лишнего,4
быстро  работает яркий дисплей  размер адекватный качественно сделан очень бюджетный эргономичный телефон  брала как запасной  осталась довольна телефон для общения и выхода в интернет все что нужно  есть и пользоваться им приятно,5
в пользовании был  дня сегодня монитор помигал и телефон перестал включаться возможно мне достался брак но не приятно завтра понесу на обмен а так как в городе нет такого аппарата а телефон нужен сейчас то буду брать другой,3
все время не покидает чувство что ктото без тебя тайно пользуется телефоном то положение иконок меняется то появляются новые то самопроизвольно включаются опции типа мобильный интернет блутуз и уведомления очень раздражает,3
лучше покупать аппарат уже zenfone немного переплатить этот аппарат смысла нет покупатьпозже думаю перейти на  аифон даже будет выгоднее тысяч отдать и обновление будут лет приходить чем каждый год по тысяч выкидывать,5
подарила себе новый телефон взамен сломавшегося кнопочного выбрать помогал внук боялась что новые технологии будут непонятны и недоступны оказывается потихоньку разбираюсь купили наушники теперь могу слушать музыку и смотреть фильмы,5
кто пишет отрицательные отзывы либо просто ни чего не знает в смартфонах либо конкуренты из других фирм я сам занимаюсь программным обеспечением и разбираюсь в данной теме я знаю о чем говорю телефон highscreen hercules просто супер,5
в целом хороший аппарат для тех кому неудобно пользоваться  дюймовыми аппаратами детям тоже пойдёт отлично особенно учитывая наличие ярких расцветок и относительно невысокую стоимость но есть очень большие вопросы к надежности,4
негритосит данный аппарат вполне удовлетворительно даже лучше чем ожидал покупая его стоит ведь он не дорого  да и компания производитель неизвестна то есть сомнения то были но ещё раз повторюсь все нормально у меня с ним,5
для смартфона своего класса и своей цены по своим техническим характеристикам и своим возможностям он вполне удовлетворит своих владельцев  но опять же прежде чем покупать нужно решить для себя как вы будете использовать его и его возможности,5
после полугода эксплуатации батарея держит меньше пол дня экран реагирует не во всех местах стал плохо принимать сигнал как сети так и wi fi был телефон с характеристиками ниже но работал лучше камера не работает на свои заявленные,2
переплачивать  руб за камеру не стоит лажа если кому нужен длинный и узкий экран тогда уж лучше берите иной в размерах экрана явное вранье только в одном месте нашел в характеристиках   это соответствует истине,2
брал взамен внезапно сломавшегося телефона сони z  не видит симку как бы на пару месяцев но так как работает без проблем во всем диапазоне поставленных мной задач то продолжаю эксплуатировать смотрю на zte в качестве замены на будущее,4
проработал около года после чего перезагрузки стали частыми отдал по гарантии поменяли материнскую плату а он в итоге сим карту перестал видеть в итоге поменял по гарантии на honor a идет второй месяц пока только радует,3
после покупки на третий день уже начинал подглючивать гарантия проблем не выявила и выдало мне это чудо обратно с заключением о полной работоспособности спустя год телефоном пользоваться стало просто невозможно не рекомендую модель к покупке,1
спустя пол года пользования телефон свое отжил тормозит как не знамо что открывает приложения секунд по  а попой и еще дольше если вставить вторую симкарту то телефон не способен ни на что не советую покупать,1
для дешевого смартфона беар еще и вполне себе нормальный другой вопрос стоит ли вообще брать такие смарты с кучей ограничений тут камера например вообще никакая и игры запускаются только самые простые но если денег больше нет то вполне норм,5
лично меня не покидает такое  чувство что заказал с алиэкспресс сие чудо китайской электроники по качеству типичный китайский ноунейм крайне не рекомендую к покупке ибо в этой же ценовой категории есть более вкусные модели от того же huawei,3
"очень хороший аппарат за свои деньги если телефон вам нужен не для игр то стоит к нему присмотретьсяпо железу ближайшие аналоги htc hero htc wildfire lg optimus но первые  стоят на порядок дороже да и не имеют аппаратной клавиатуры",5
купил телефон после успешной эксплуатации аналогичного  в качестве рабочего официальными средствами обновил до w с допущениями на класс телефона считаю модель вполне удачной все необходимые мне приложения успешно найдены и установлены,4
при загрузке в вандрайвстал зависать и выключатьсянекоторые приложения перестали работатьпосле установки виндоус  вообще перестали все приложения работатьа магазин и вандрвай вообще исчезлидаже позвонить нельзяи магазин убогий,1
хороший смартфон за свои деньги игры работают на ура камера снимает все что надо звонит отлично связь не пропадает батареи хватает с лихвой будем надеется что и проживет телефон хотя бы два года благо запаса мощности должно хватить,4
наверное железка  ок не плохо но и не то чтобы супер а операционка  дряньв отличие от самсунгов за ту же цену не кончится память под фотки только фотки будут дрянь дубльгис не забьёт всю память только через какоето время будет тормозить,2
вот лично мне этого телефона хватает за глаза ктото жалуется на озу что ее мало доступно ктото на wifi ктото на процессор а для меня очень хватает wifi не пользуюсь потому проблем не знаю смартфон очень хороший,5
в целом аппарат добротный купила для отца ему сильно сложный не надо он просто не разберется тут все просто в освоении и нет тьмы приложений забивающих под завязку память пользуется с удовольствием и я довольна что не ошиблась с выбором,4
на телефон сделали скидку рвечером сделала заказ на следующий день в обед курьер уже его привёз телефон очень большой давно такой хотела камера не плохая всё работает хорошопока кроме тусклого экрана меня ни что не расстроило,5
купила месяца  назад и очень довольна на большом экране удобно смотреть фильмы и можно не таскать с собой планшет интернет ловит хорошо и wifi и мобильный отзывчивость сенсора отличная заряд держит нормально гдето на  суток мне хватает,5
в целом нормален  для такой ценынекоторые особенности нормальная камера время автономной работы около  часов видеоигр при минимальной низкой или средней яркостиэто моё мнение непрофессиональное в сфере смартфонов,3
в целом нормален  для такой ценынекоторые особенности нормальная камера время автономной работы около  часов видеоигр при минимальной низкой или средней яркостиэто моё мнение непрофессиональное в сфере смартфонов,3
гугл который занимает в телефоне больше места чем вся моя жизнь и  мп из  года отлично впишутся в ваши нервные будни и подарят вам незабываемые минуты разьяренных богов а экран сделает вас косоглазым после пятиминутного ролика на ютубе,2
"вы бы видели глаза моих коллег когда я под краном отмывал  от технической грязи этот телефон причем выдавив на него фейри   я очень доволен буду его эксплуатировать до полного конца и потом напишу ещё отзыв по итогам",5
купил за  руб тёще как первый сенсорный телефон пока настраивал и показывал как пользоваться пришел к мысли что за такую цену классный вариантпосле месяца пользования нареканий нет особенно порадовал сервис беру и очень быстрая доставка,4
отличный смартфон без переплат за бренд и без понтов типа моноброви и отказа от разъёма для наушников очень понравился стильный синий корпус прошлый смартфон был чёрного цвета теперь захотелось более приятный глазу цвет,5
акумулятор  держит  час  минкамера  мик можно подключить телефон к компьютерумаленький можно положить в маленький карман плей маркет можно закачать игрыдиктафон отличный секундамер суперский браузер отличный не глючит,4
мне подарили этот телефон и он продержался у меня  дня  я его зарядила и положила на стол  потом мне кто то позвонил и я собралась брать трубку  но не чего не вышло тк экран был тупо белый  но было слышно  как он звонит,3
переходила на нокиа с самсунга это небо и земля быстродействие обрадовало переключает между приложениями быстро смартфон с искусственным интеллектом и адаптивной батарейкой с моим стилем работы мне хватает на  ч проверено,5
целый день мудохался с плей маркетом чтобы установить контакт и навигатор проблемы с учетной записью хоть памяти и мало установил все что нужно воцап и яндекс навигатор навигатор показывает не точно а так своих денег не стоит цена ему рубль,3
целый день мудохался с плей маркетом чтобы установить контакт и навигатор проблемы с учетной записью хоть памяти и мало установил все что нужно воцап и яндекс навигатор навигатор показывает не точно а так своих денег не стоит цена ему рубль,3
телефон реально мощь благодаря  андроиду не требовательному к ресурсам и невысокому разрешению дисплея все игры идут на максимальных настройках графики крутой телефон жаль что аккумулятор больше  часов игр не держит,5
